id,user_id,order_date,status
5419,949,2022-09-15,placed
5420,675,2022-09-09,shipped
5421,390,2022-09-20,return_pending
5422,1876,2022-10-03,shipped
5423,1460,2022-09-23,placed
5424,1601,2022-09-06,return_pending
5425,268,2022-09-29,shipped
5426,1004,2022-09-19,placed
5427,1012,2022-09-16,return_pending
5428,1177,2022-09-16,completed
5429,682,2022-10-02,completed
5430,122,2022-09-17,placed
5431,549,2022-09-24,completed
5432,752,2022-09-09,shipped
5433,831,2022-10-01,completed
5434,1857,2022-09-11,placed
5435,929,2022-09-05,placed
5436,754,2022-09-16,completed
5437,1083,2022-09-22,completed
5438,253,2022-10-01,completed
5439,61,2022-10-02,completed
5440,1588,2022-09-09,shipped
5441,1998,2022-09-12,placed
5442,1773,2022-10-03,completed
5443,1490,2022-09-29,completed
5444,1556,2022-10-08,return_pending
5445,1343,2022-09-26,return_pending
5446,983,2022-09-17,return_pending
5447,253,2022-09-15,shipped
5448,1759,2022-10-01,completed
5449,1483,2022-09-14,return_pending
5450,1736,2022-09-14,completed
5451,180,2022-09-21,shipped
5452,385,2022-09-22,return_pending
5453,24,2022-09-06,completed
5454,364,2022-09-07,shipped
5455,428,2022-09-18,completed
5456,88,2022-10-04,shipped
5457,1952,2022-09-27,returned
5458,1824,2022-10-03,completed
5459,293,2022-09-09,shipped
5460,2,2022-09-29,completed
5461,280,2022-09-26,placed
5462,1277,2022-10-06,completed
5463,1094,2022-10-02,returned
5464,1182,2022-09-15,returned
5465,361,2022-10-07,return_pending
5466,1362,2022-09-05,shipped
5467,1494,2022-09-09,placed
5468,1704,2022-09-22,placed
5469,209,2022-09-18,completed
5470,1048,2022-09-16,shipped
5471,582,2022-09-23,placed
5472,1156,2022-09-18,completed
5473,1595,2022-09-17,placed
5474,1129,2022-09-15,shipped
5475,1962,2022-10-02,placed
5476,773,2022-09-18,placed
5477,1365,2022-10-02,returned
5478,965,2022-09-07,returned
5479,888,2022-10-01,completed
5480,1083,2022-09-13,shipped
5481,1398,2022-09-21,return_pending
5482,392,2022-10-08,shipped
5483,538,2022-09-25,completed
5484,213,2022-09-07,completed
5485,1926,2022-09-15,completed
5486,370,2022-09-06,shipped
5487,586,2022-09-23,returned
5488,1770,2022-09-18,return_pending
5489,32,2022-09-28,returned
5490,45,2022-09-05,shipped
5491,1660,2022-09-12,completed
5492,460,2022-09-05,return_pending
5493,546,2022-10-07,placed
5494,1348,2022-09-19,completed
5495,396,2022-09-25,returned
5496,1059,2022-09-10,returned
5497,1688,2022-09-23,return_pending
5498,1514,2022-09-17,completed
5499,1756,2022-10-06,return_pending
5500,1275,2022-10-08,return_pending
5501,1964,2022-10-07,shipped
5502,1755,2022-09-18,return_pending
5503,423,2022-09-05,placed
5504,1767,2022-10-08,placed
5505,1567,2022-09-12,shipped
5506,1451,2022-09-16,returned
5507,1728,2022-10-07,completed
5508,401,2022-09-19,placed
5509,1443,2022-10-01,completed
5510,1286,2022-09-28,completed
5511,1885,2022-10-04,returned
5512,1045,2022-09-23,shipped
5513,1805,2022-09-26,shipped
5514,1248,2022-09-23,placed
5515,673,2022-10-03,placed
5516,152,2022-09-18,returned
5517,1137,2022-09-17,completed
5518,940,2022-09-29,placed
5519,929,2022-09-28,placed
5520,1959,2022-10-07,shipped
5521,1238,2022-10-02,return_pending
5522,1434,2022-10-06,shipped
5523,1665,2022-09-28,completed
5524,1582,2022-09-27,shipped
5525,1954,2022-09-23,placed
5526,179,2022-09-24,placed
5527,1231,2022-09-12,returned
5528,1058,2022-09-21,shipped
5529,541,2022-09-30,returned
5530,1052,2022-09-14,return_pending
5531,1822,2022-09-30,shipped
5532,1809,2022-10-03,returned
5533,1855,2022-09-05,shipped
5534,42,2022-09-05,completed
5535,718,2022-09-24,return_pending
5536,1374,2022-09-05,returned
5537,1262,2022-10-07,completed
5538,574,2022-09-06,completed
5539,739,2022-10-08,return_pending
5540,208,2022-09-26,return_pending
5541,1157,2022-10-03,placed
5542,1372,2022-10-05,completed
5543,907,2022-09-27,placed
5544,560,2022-10-02,completed
5545,389,2022-10-02,returned
5546,1893,2022-09-09,shipped
5547,1379,2022-09-06,returned
5548,835,2022-09-15,return_pending
5549,1202,2022-10-04,return_pending
5550,1119,2022-09-22,return_pending
5551,106,2022-09-15,shipped
5552,456,2022-09-13,placed
5553,1704,2022-09-15,shipped
5554,3,2022-09-06,returned
5555,550,2022-09-21,placed
5556,1495,2022-09-28,return_pending
5557,837,2022-09-19,returned
5558,1889,2022-09-18,placed
5559,62,2022-09-30,returned
5560,885,2022-10-01,returned
5561,251,2022-09-26,completed
5562,844,2022-09-22,returned
5563,1197,2022-09-15,placed
5564,1095,2022-09-18,returned
5565,135,2022-09-18,returned
5566,704,2022-09-15,placed
5567,275,2022-10-07,return_pending
5568,315,2022-09-06,completed
5569,1590,2022-09-11,completed
5570,791,2022-09-11,placed
5571,1372,2022-09-17,placed
5572,228,2022-09-30,return_pending
5573,1026,2022-09-09,returned
5574,1074,2022-09-25,returned
5575,1450,2022-09-12,return_pending
5576,75,2022-09-24,completed
5577,1192,2022-09-14,shipped
5578,1376,2022-10-07,returned
5579,1068,2022-09-11,completed
5580,1864,2022-09-16,completed
5581,1441,2022-09-27,placed
5582,333,2022-09-19,returned
5583,972,2022-10-02,return_pending
5584,1879,2022-09-29,return_pending
5585,1365,2022-09-27,placed
5586,630,2022-10-05,return_pending
5587,225,2022-09-24,shipped
5588,1326,2022-09-29,shipped
5589,859,2022-09-30,returned
5590,1732,2022-09-14,shipped
5591,642,2022-10-04,return_pending
5592,1625,2022-09-21,completed
5593,188,2022-09-12,return_pending
5594,615,2022-10-05,completed
5595,243,2022-09-16,completed
5596,644,2022-09-14,returned
5597,1050,2022-10-05,shipped
5598,970,2022-09-05,completed
5599,968,2022-10-08,return_pending
5600,1472,2022-09-12,completed
5601,44,2022-10-01,return_pending
5602,915,2022-09-15,return_pending
5603,157,2022-09-11,completed
5604,285,2022-10-02,placed
5605,1674,2022-10-06,return_pending
5606,1236,2022-09-17,shipped
5607,581,2022-09-09,completed
5608,980,2022-09-10,placed
5609,807,2022-09-23,placed
5610,1486,2022-09-22,return_pending
5611,899,2022-10-08,completed
5612,1964,2022-09-30,returned
5613,679,2022-09-26,shipped
5614,161,2022-09-30,placed
5615,1893,2022-09-13,returned
5616,331,2022-09-13,shipped
5617,1767,2022-10-02,completed
5618,474,2022-09-19,returned
5619,660,2022-09-11,placed
5620,619,2022-09-07,return_pending
5621,1502,2022-09-27,return_pending
5622,607,2022-09-20,shipped
5623,1048,2022-09-13,placed
5624,64,2022-09-25,shipped
5625,1329,2022-09-22,shipped
5626,766,2022-10-07,return_pending
5627,288,2022-09-22,completed
5628,968,2022-09-24,completed
5629,620,2022-09-11,shipped
5630,58,2022-09-25,completed
5631,552,2022-09-07,completed
5632,1595,2022-09-18,completed
5633,82,2022-09-14,completed
5634,858,2022-09-26,return_pending
5635,347,2022-09-18,return_pending
5636,1170,2022-09-29,returned
5637,1878,2022-10-05,placed
5638,1284,2022-09-09,completed
5639,781,2022-09-18,returned
5640,933,2022-09-06,returned
5641,319,2022-09-07,completed
5642,166,2022-09-08,returned
5643,54,2022-09-17,shipped
5644,1,2022-09-17,placed
5645,1928,2022-09-05,returned
5646,627,2022-09-07,placed
5647,535,2022-09-15,placed
5648,682,2022-10-05,placed
5649,1148,2022-09-30,return_pending
5650,1060,2022-09-20,return_pending
5651,15,2022-09-23,return_pending
5652,1793,2022-10-05,placed
5653,605,2022-10-01,returned
5654,165,2022-09-12,returned
5655,1329,2022-09-13,returned
5656,1363,2022-09-23,shipped
5657,1852,2022-09-25,returned
5658,69,2022-09-25,placed
5659,1735,2022-10-01,shipped
5660,197,2022-09-25,returned
5661,121,2022-09-27,completed
5662,865,2022-09-21,returned
5663,774,2022-10-02,shipped
5664,402,2022-10-02,shipped
5665,1131,2022-10-06,return_pending
5666,202,2022-09-06,placed
5667,448,2022-09-25,return_pending
5668,12,2022-10-06,returned
5669,1524,2022-09-23,placed
5670,516,2022-09-21,completed
5671,1014,2022-09-30,returned
5672,373,2022-09-05,return_pending
5673,416,2022-10-01,return_pending
5674,683,2022-09-30,return_pending
5675,630,2022-09-23,returned
5676,1005,2022-09-29,completed
5677,1559,2022-09-24,shipped
5678,812,2022-09-16,placed
5679,304,2022-09-08,returned
5680,924,2022-09-26,returned
5681,592,2022-10-07,placed
5682,1729,2022-10-06,return_pending
5683,1061,2022-09-24,return_pending
5684,353,2022-09-30,completed
5685,1474,2022-09-29,returned
5686,1454,2022-09-05,completed
5687,1006,2022-09-17,placed
5688,1360,2022-09-08,completed
5689,1020,2022-09-16,placed
5690,1966,2022-10-05,returned
5691,417,2022-09-27,shipped
5692,1334,2022-09-08,shipped
5693,951,2022-10-06,placed
5694,772,2022-10-03,placed
5695,1390,2022-10-05,returned
5696,1991,2022-09-06,completed
5697,1736,2022-09-26,return_pending
5698,1247,2022-09-28,completed
5699,587,2022-09-20,completed
5700,1779,2022-09-21,shipped
5701,1936,2022-10-08,completed
5702,1628,2022-09-21,placed
5703,1435,2022-10-06,placed
5704,1036,2022-09-07,returned
5705,959,2022-09-08,shipped
5706,1645,2022-09-10,placed
5707,1480,2022-09-21,shipped
5708,129,2022-09-12,placed
5709,399,2022-09-20,shipped
5710,513,2022-09-06,placed
5711,1590,2022-09-09,return_pending
5712,812,2022-10-08,return_pending
5713,449,2022-09-18,return_pending
5714,1037,2022-09-06,returned
5715,771,2022-09-28,returned
5716,1354,2022-09-13,completed
5717,572,2022-09-24,completed
5718,976,2022-09-26,completed
5719,178,2022-09-12,shipped
5720,1889,2022-09-21,shipped
5721,1758,2022-10-04,completed
5722,315,2022-09-23,placed
5723,558,2022-10-04,returned
5724,1434,2022-09-28,placed
5725,1148,2022-10-08,shipped
5726,872,2022-09-06,completed
5727,1783,2022-09-15,completed
5728,653,2022-10-08,return_pending
5729,659,2022-09-22,completed
5730,1166,2022-10-01,shipped
5731,1239,2022-09-30,returned
5732,1950,2022-09-18,return_pending
5733,591,2022-09-25,returned
5734,1504,2022-09-22,completed
5735,366,2022-09-14,placed
5736,666,2022-09-11,return_pending
5737,1301,2022-09-20,completed
5738,646,2022-09-08,returned
5739,1293,2022-09-19,completed
5740,1455,2022-09-05,shipped
5741,1477,2022-09-30,shipped
5742,1734,2022-09-19,returned
5743,802,2022-09-28,shipped
5744,1962,2022-10-02,return_pending
5745,1228,2022-10-01,placed
5746,1553,2022-09-30,returned
5747,1468,2022-09-13,completed
5748,373,2022-09-10,returned
5749,1905,2022-09-14,return_pending
5750,1155,2022-10-08,shipped
5751,1129,2022-09-12,returned
5752,209,2022-09-20,returned
5753,173,2022-09-12,placed
5754,687,2022-09-27,shipped
5755,330,2022-09-23,returned
5756,365,2022-09-10,completed
5757,1022,2022-10-01,completed
5758,778,2022-10-02,return_pending
5759,1258,2022-09-24,completed
5760,403,2022-09-05,placed
5761,1224,2022-09-19,shipped
5762,1593,2022-09-13,return_pending
5763,1436,2022-10-08,return_pending
5764,533,2022-09-20,return_pending
5765,1068,2022-09-07,shipped
5766,815,2022-09-11,placed
5767,1430,2022-09-15,return_pending
5768,1216,2022-09-09,return_pending
5769,1510,2022-09-17,returned
5770,1666,2022-10-06,completed
5771,876,2022-09-26,shipped
5772,1134,2022-09-23,return_pending
5773,1694,2022-09-15,return_pending
5774,1941,2022-10-03,completed
5775,214,2022-09-26,returned
5776,469,2022-09-13,return_pending
5777,1308,2022-09-12,return_pending
5778,1747,2022-09-21,completed
5779,1892,2022-09-26,completed
5780,1065,2022-09-24,completed
5781,1646,2022-10-01,returned
5782,999,2022-09-22,return_pending
5783,925,2022-09-16,placed
5784,1608,2022-10-02,completed
5785,1478,2022-09-17,completed
5786,672,2022-09-07,placed
5787,583,2022-10-05,shipped
5788,503,2022-09-05,return_pending
5789,1791,2022-09-22,returned
5790,611,2022-09-18,placed
5791,379,2022-09-18,return_pending
5792,1496,2022-09-24,completed
5793,1771,2022-10-08,returned
5794,861,2022-09-11,completed
5795,461,2022-09-12,completed
5796,632,2022-10-02,placed
5797,1065,2022-10-02,completed
5798,127,2022-09-24,placed
5799,220,2022-09-13,completed
5800,426,2022-09-20,return_pending
5801,1842,2022-09-28,return_pending
5802,322,2022-09-29,completed
5803,891,2022-09-16,returned
5804,1068,2022-09-20,returned
5805,491,2022-09-21,completed
5806,1820,2022-10-06,return_pending
5807,977,2022-09-26,placed
5808,1812,2022-09-21,completed
5809,757,2022-09-19,placed
5810,476,2022-09-09,shipped
5811,148,2022-09-27,returned
5812,725,2022-09-08,returned
5813,1961,2022-09-22,completed
5814,203,2022-09-20,placed
5815,1721,2022-09-21,return_pending
5816,398,2022-09-26,return_pending
5817,677,2022-09-05,return_pending
5818,1204,2022-09-16,returned
5819,767,2022-09-16,shipped
5820,827,2022-09-29,shipped
5821,1466,2022-09-09,completed
5822,381,2022-09-10,completed
5823,458,2022-09-14,shipped
5824,967,2022-09-24,shipped
5825,445,2022-09-30,shipped
5826,1074,2022-09-29,placed
5827,166,2022-10-01,shipped
5828,1661,2022-09-16,returned
5829,1985,2022-09-25,completed
5830,913,2022-09-19,completed
5831,1197,2022-09-18,shipped
5832,1138,2022-09-24,shipped
5833,1651,2022-10-07,shipped
5834,1458,2022-09-15,shipped
5835,1102,2022-09-13,placed
5836,1544,2022-09-23,completed
5837,1270,2022-10-04,shipped
5838,447,2022-09-21,returned
5839,309,2022-10-08,shipped
5840,850,2022-09-29,shipped
5841,932,2022-09-20,placed
5842,548,2022-10-05,shipped
5843,409,2022-10-06,return_pending
5844,1293,2022-10-02,returned
5845,1841,2022-09-20,returned
5846,1340,2022-09-19,return_pending
5847,1831,2022-10-05,placed
5848,1294,2022-10-04,placed
5849,1138,2022-10-07,placed
5850,32,2022-09-12,returned
5851,1901,2022-09-05,completed
5852,1279,2022-09-09,returned
5853,891,2022-09-22,placed
5854,1532,2022-09-09,completed
5855,1758,2022-09-07,shipped
5856,640,2022-09-27,completed
5857,620,2022-09-21,returned
5858,1576,2022-09-25,shipped
5859,1513,2022-10-08,placed
5860,884,2022-09-21,return_pending
5861,130,2022-10-01,completed
5862,771,2022-09-25,shipped
5863,288,2022-09-21,completed
5864,1657,2022-09-29,completed
5865,497,2022-10-05,shipped
5866,1072,2022-09-08,shipped
5867,13,2022-10-08,return_pending
5868,1109,2022-10-05,returned
5869,1870,2022-10-05,return_pending
5870,250,2022-09-11,shipped
5871,878,2022-09-11,placed
5872,426,2022-10-07,shipped
5873,133,2022-09-13,returned
5874,860,2022-09-28,placed
5875,532,2022-09-22,placed
5876,120,2022-09-19,returned
5877,1595,2022-09-09,placed
5878,1633,2022-10-08,return_pending
5879,1972,2022-10-03,completed
5880,1335,2022-09-25,return_pending
5881,237,2022-09-14,returned
5882,276,2022-09-24,return_pending
5883,816,2022-09-11,shipped
5884,273,2022-10-05,shipped
5885,303,2022-09-20,shipped
5886,572,2022-09-24,shipped
5887,1059,2022-09-20,return_pending
5888,53,2022-10-04,shipped
5889,1914,2022-09-23,return_pending
5890,262,2022-09-25,returned
5891,197,2022-09-25,shipped
5892,746,2022-09-13,return_pending
5893,97,2022-09-18,return_pending
5894,478,2022-09-30,shipped
5895,1795,2022-09-08,shipped
5896,743,2022-10-05,return_pending
5897,930,2022-09-18,placed
5898,845,2022-09-16,placed
5899,817,2022-09-05,returned
5900,1918,2022-09-16,shipped
5901,1479,2022-09-22,returned
5902,1490,2022-09-27,placed
5903,631,2022-10-07,return_pending
5904,1720,2022-09-19,returned
5905,170,2022-09-12,shipped
5906,242,2022-10-03,returned
5907,399,2022-09-19,shipped
5908,1710,2022-09-09,placed
5909,467,2022-10-06,completed
5910,1296,2022-09-07,placed
5911,519,2022-09-28,returned
5912,563,2022-09-19,placed
5913,264,2022-09-19,placed
5914,1460,2022-10-05,return_pending
5915,368,2022-09-23,placed
5916,714,2022-09-20,return_pending
5917,1949,2022-09-15,return_pending
5918,795,2022-10-03,shipped
5919,1421,2022-09-05,completed
5920,766,2022-09-15,completed
5921,815,2022-09-10,returned
5922,1451,2022-09-29,shipped
5923,565,2022-09-13,returned
5924,285,2022-09-30,completed
5925,1826,2022-09-28,returned
5926,1470,2022-09-20,returned
5927,1743,2022-10-08,shipped
5928,1984,2022-09-23,placed
5929,1102,2022-09-05,returned
5930,908,2022-10-03,returned
5931,315,2022-09-28,return_pending
5932,1761,2022-09-15,returned
5933,1636,2022-09-27,completed
5934,566,2022-09-09,returned
5935,1998,2022-09-10,completed
5936,1888,2022-09-06,shipped
5937,1822,2022-10-02,completed
5938,1575,2022-09-21,placed
5939,1483,2022-09-28,placed
5940,1321,2022-10-05,placed
5941,178,2022-10-04,placed
5942,1007,2022-10-08,shipped
5943,1694,2022-09-12,shipped
5944,1708,2022-09-16,return_pending
5945,1100,2022-09-12,shipped
5946,919,2022-09-11,placed
5947,69,2022-09-11,completed
5948,1914,2022-10-06,returned
5949,145,2022-09-29,placed
5950,12,2022-09-19,shipped
5951,9,2022-09-28,completed
5952,1108,2022-09-24,returned
5953,191,2022-09-13,returned
5954,1957,2022-09-08,placed
5955,1567,2022-09-25,shipped
5956,558,2022-09-22,returned
5957,1482,2022-10-07,return_pending
5958,323,2022-09-08,returned
5959,1117,2022-10-05,returned
5960,193,2022-09-11,shipped
5961,1396,2022-09-30,return_pending
5962,1050,2022-09-24,placed
5963,1631,2022-10-07,returned
5964,1155,2022-09-07,shipped
5965,1423,2022-09-22,returned
5966,1632,2022-09-06,returned
5967,677,2022-09-29,returned
5968,1828,2022-09-30,returned
5969,811,2022-09-20,return_pending
5970,1589,2022-10-05,placed
5971,1914,2022-09-14,return_pending
5972,398,2022-09-24,shipped
5973,727,2022-09-06,placed
5974,566,2022-09-23,placed
5975,190,2022-09-10,shipped
5976,1335,2022-09-14,shipped
5977,863,2022-09-07,return_pending
5978,1193,2022-09-06,shipped
5979,654,2022-09-06,completed
5980,116,2022-10-07,placed
5981,833,2022-09-26,shipped
5982,922,2022-09-23,placed
5983,404,2022-09-24,returned
5984,586,2022-09-06,shipped
5985,1017,2022-09-09,returned
5986,712,2022-09-13,shipped
5987,1942,2022-10-01,completed
5988,13,2022-09-07,returned
5989,432,2022-09-25,returned
5990,2000,2022-09-12,return_pending
5991,1462,2022-09-13,completed
5992,1896,2022-09-09,completed
5993,520,2022-09-14,placed
5994,992,2022-09-11,completed
5995,784,2022-09-16,shipped
5996,31,2022-10-05,completed
5997,1998,2022-10-06,completed
5998,1301,2022-10-04,return_pending
5999,180,2022-10-03,completed
6000,933,2022-10-08,shipped
6001,1711,2022-09-15,returned
6002,856,2022-09-15,shipped
6003,928,2022-10-07,completed
6004,1161,2022-09-08,returned
6005,1425,2022-09-21,return_pending
6006,669,2022-10-05,returned
6007,379,2022-09-25,completed
6008,297,2022-09-24,completed
6009,648,2022-09-12,placed
6010,1840,2022-10-05,shipped
6011,900,2022-09-16,placed
6012,908,2022-09-20,returned
6013,1415,2022-10-03,returned
6014,615,2022-09-16,placed
6015,1436,2022-10-04,shipped
6016,996,2022-09-12,shipped
6017,799,2022-09-25,shipped
6018,1081,2022-10-03,shipped
6019,1228,2022-09-27,shipped
6020,807,2022-09-06,returned
6021,896,2022-09-09,return_pending
6022,876,2022-09-25,returned
6023,1296,2022-10-02,return_pending
6024,1187,2022-09-09,completed
6025,1617,2022-09-24,placed
6026,148,2022-09-06,shipped
6027,774,2022-09-21,return_pending
6028,1949,2022-09-12,returned
6029,1842,2022-09-23,return_pending
6030,747,2022-09-09,returned
6031,1841,2022-09-09,shipped
6032,930,2022-09-27,shipped
6033,780,2022-09-25,placed
6034,464,2022-10-08,placed
6035,88,2022-09-09,shipped
6036,1235,2022-09-06,shipped
6037,1607,2022-09-08,placed
6038,970,2022-09-26,placed
6039,251,2022-09-26,placed
6040,942,2022-09-28,completed
6041,1066,2022-10-08,return_pending
6042,976,2022-09-29,placed
6043,1709,2022-09-19,placed
6044,30,2022-10-02,completed
6045,1083,2022-09-29,completed
6046,1322,2022-09-19,completed
6047,1890,2022-09-23,placed
6048,1645,2022-09-25,completed
6049,1167,2022-09-26,placed
6050,614,2022-09-06,completed
6051,1756,2022-09-18,returned
6052,371,2022-09-27,return_pending
6053,1657,2022-09-05,return_pending
6054,1525,2022-09-24,shipped
6055,735,2022-09-08,placed
6056,912,2022-09-15,shipped
6057,1666,2022-10-07,shipped
6058,82,2022-09-08,return_pending
6059,93,2022-09-19,completed
6060,1498,2022-09-18,returned
6061,1206,2022-09-27,completed
6062,537,2022-10-04,returned
6063,339,2022-10-08,return_pending
6064,1309,2022-09-16,shipped
6065,1825,2022-09-08,return_pending
6066,1156,2022-10-08,placed
6067,678,2022-09-10,shipped
6068,1282,2022-10-04,returned
6069,46,2022-09-25,shipped
6070,496,2022-10-08,completed
6071,820,2022-10-03,shipped
6072,51,2022-09-10,return_pending
6073,535,2022-09-09,returned
6074,111,2022-09-20,return_pending
6075,1241,2022-09-23,shipped
6076,1285,2022-09-09,completed
6077,906,2022-09-28,placed
6078,1347,2022-09-16,return_pending
6079,1762,2022-09-26,returned
6080,128,2022-09-16,returned
6081,78,2022-09-29,return_pending
6082,1546,2022-09-21,shipped
6083,605,2022-09-19,returned
6084,24,2022-09-18,completed
6085,1216,2022-09-28,returned
6086,680,2022-09-20,completed
6087,1848,2022-10-03,shipped
6088,549,2022-10-03,returned
6089,1970,2022-09-19,returned
6090,1358,2022-09-18,returned
6091,148,2022-10-06,completed
6092,513,2022-09-06,placed
6093,1227,2022-10-04,completed
6094,265,2022-10-03,returned
6095,1314,2022-09-22,returned
6096,225,2022-09-19,return_pending
6097,1328,2022-09-28,returned
6098,438,2022-10-04,return_pending
6099,1923,2022-09-21,returned
6100,734,2022-09-29,completed
6101,1376,2022-10-07,completed
6102,752,2022-10-01,placed
6103,1328,2022-10-04,returned
6104,1647,2022-09-06,shipped
6105,1722,2022-10-01,returned
6106,765,2022-09-13,returned
6107,1648,2022-09-11,placed
6108,98,2022-09-16,returned
6109,694,2022-09-09,completed
6110,521,2022-09-28,shipped
6111,848,2022-09-19,return_pending
6112,187,2022-10-03,placed
6113,1032,2022-09-20,completed
6114,35,2022-09-20,completed
6115,1371,2022-09-05,completed
6116,602,2022-09-18,return_pending
6117,1193,2022-10-05,shipped
6118,1149,2022-09-05,returned
6119,646,2022-09-06,shipped
6120,1291,2022-09-22,shipped
6121,795,2022-09-20,shipped
6122,214,2022-09-29,shipped
6123,319,2022-09-23,shipped
6124,1694,2022-09-22,placed
6125,321,2022-09-22,shipped
6126,587,2022-09-27,return_pending
6127,663,2022-09-08,return_pending
6128,937,2022-10-08,placed
6129,1931,2022-09-28,shipped
6130,1569,2022-09-12,shipped
6131,757,2022-10-01,return_pending
6132,1742,2022-09-28,placed
6133,1398,2022-10-01,returned
6134,586,2022-09-24,returned
6135,982,2022-09-27,completed
6136,485,2022-10-06,return_pending
6137,754,2022-09-23,placed
6138,1030,2022-09-14,placed
6139,1388,2022-09-14,completed
6140,1922,2022-09-08,return_pending
6141,202,2022-09-27,placed
6142,1576,2022-10-08,return_pending
6143,1691,2022-09-07,returned
6144,434,2022-09-11,placed
6145,1183,2022-09-09,shipped
6146,1642,2022-09-20,returned
6147,356,2022-09-07,returned
6148,1089,2022-09-29,returned
6149,271,2022-09-20,return_pending
6150,686,2022-09-12,returned
6151,1835,2022-10-03,shipped
6152,169,2022-09-26,shipped
6153,797,2022-09-19,returned
6154,123,2022-09-07,placed
6155,2000,2022-09-21,shipped
6156,834,2022-09-12,returned
6157,940,2022-09-29,placed
6158,1902,2022-09-06,return_pending
6159,1434,2022-10-06,completed
6160,514,2022-09-27,placed
6161,111,2022-09-18,placed
6162,449,2022-09-29,placed
6163,578,2022-09-26,returned
6164,1952,2022-09-29,completed
6165,1777,2022-09-25,shipped
6166,1488,2022-09-20,return_pending
6167,1748,2022-09-11,placed
6168,792,2022-09-17,return_pending
6169,1886,2022-09-27,return_pending
6170,463,2022-10-02,shipped
6171,691,2022-09-11,return_pending
6172,1001,2022-10-07,placed
6173,1413,2022-09-06,completed
6174,1673,2022-09-30,returned
6175,547,2022-09-09,shipped
6176,925,2022-09-24,returned
6177,1485,2022-09-05,completed
6178,488,2022-09-12,shipped
6179,1083,2022-10-01,placed
6180,1632,2022-10-06,returned
6181,1157,2022-09-06,completed
6182,101,2022-09-24,shipped
6183,1025,2022-09-20,completed
6184,1921,2022-10-03,completed
6185,1366,2022-09-07,shipped
6186,725,2022-09-05,completed
6187,1069,2022-10-03,completed
6188,693,2022-09-29,placed
6189,1642,2022-09-26,returned
6190,1840,2022-10-01,completed
6191,1909,2022-09-19,completed
6192,60,2022-09-15,shipped
6193,819,2022-09-19,shipped
6194,446,2022-09-28,return_pending
6195,1578,2022-09-20,returned
6196,17,2022-10-05,placed
6197,808,2022-09-20,completed
6198,366,2022-10-06,returned
6199,852,2022-09-30,shipped
6200,1962,2022-09-09,returned
6201,1308,2022-09-30,completed
6202,275,2022-09-16,completed
6203,1326,2022-09-19,completed
6204,541,2022-09-15,shipped
6205,1776,2022-09-05,returned
6206,527,2022-09-07,return_pending
6207,942,2022-09-13,shipped
6208,351,2022-09-23,return_pending
6209,1621,2022-10-07,completed
6210,151,2022-09-19,returned
6211,394,2022-09-28,returned
6212,1823,2022-10-04,placed
6213,491,2022-09-28,returned
6214,381,2022-10-07,shipped
6215,1389,2022-10-06,returned
6216,159,2022-10-08,return_pending
6217,987,2022-09-10,placed
6218,1168,2022-10-02,returned
6219,907,2022-10-05,return_pending
6220,430,2022-09-16,returned
6221,1306,2022-09-07,completed
6222,1475,2022-10-01,return_pending
6223,1301,2022-09-22,returned
6224,1740,2022-09-09,return_pending
6225,1257,2022-09-15,return_pending
6226,1213,2022-10-07,shipped
6227,1082,2022-09-30,shipped
6228,1445,2022-09-08,placed
6229,91,2022-10-01,shipped
6230,969,2022-09-14,return_pending
6231,1901,2022-09-09,returned
6232,134,2022-09-26,returned
6233,565,2022-09-24,returned
6234,411,2022-10-08,returned
6235,624,2022-09-15,return_pending
6236,457,2022-10-06,completed
6237,1872,2022-09-08,return_pending
6238,5,2022-10-02,placed
6239,1117,2022-09-07,completed
6240,1294,2022-09-24,completed
6241,464,2022-09-14,returned
6242,269,2022-10-07,placed
6243,1067,2022-10-01,placed
6244,1269,2022-09-06,placed
6245,964,2022-09-16,returned
6246,1678,2022-09-22,returned
6247,1203,2022-10-06,placed
6248,748,2022-10-06,returned
6249,6,2022-09-11,placed
6250,891,2022-10-07,return_pending
6251,1876,2022-09-07,returned
6252,333,2022-09-26,completed
6253,1200,2022-09-25,returned
6254,374,2022-09-10,completed
6255,1239,2022-09-15,shipped
6256,436,2022-09-22,returned
6257,635,2022-09-08,placed
6258,310,2022-09-23,returned
6259,1944,2022-09-19,placed
6260,51,2022-09-10,return_pending
6261,460,2022-09-28,returned
6262,821,2022-09-21,shipped
6263,767,2022-10-07,returned
6264,968,2022-09-29,completed
6265,1912,2022-09-18,completed
6266,1104,2022-09-19,shipped
6267,113,2022-09-20,shipped
6268,50,2022-09-21,shipped
6269,241,2022-09-09,return_pending
6270,638,2022-09-22,return_pending
6271,1815,2022-09-22,return_pending
6272,433,2022-09-25,return_pending
6273,814,2022-10-04,completed
6274,1199,2022-10-02,shipped
6275,1948,2022-10-01,returned
6276,1367,2022-09-27,shipped
6277,1199,2022-10-08,completed
6278,1869,2022-10-05,returned
6279,1348,2022-10-02,completed
6280,1037,2022-10-02,shipped
6281,1311,2022-10-03,completed
6282,1835,2022-10-08,returned
6283,1455,2022-09-06,placed
6284,1094,2022-09-12,return_pending
6285,1889,2022-10-04,returned
6286,236,2022-09-07,placed
6287,1773,2022-09-07,placed
6288,1093,2022-09-21,placed
6289,1115,2022-09-28,return_pending
